958947522_1_202	958947522_1_202
1130348438_1_159	1130348438_1_159
1605575698_1_127	1605575698_1_127
2780804939_1_220	2780804939_1_220
3303387519_112_236	3303387519_112_236
6310431925_1_147	6310431925_1_147
2869933862_1_120	2869933862_1_120
1422099881_90_193	1422099881_90_193
3113035432_1_128	3113035432_1_128
6271358963_426_570	6271358963_426_570
3931986971_1_202	3931986971_1_202
1227735458_1_181	1227735458_1_181
1241851796_757_880	1241851796_757_880
5704921111_129_348	5704921111_129_348
3982631555_37_158	3982631555_37_158
3251259508_1_381	3251259508_1_381
1595965490_688_794	1595965490_688_794
3330876587_1_113	3330876587_1_113
1116876649_1040_1741	1116876649_1040_1741
4723169795_155_333	4723169795_155_333
1546570134_158_287	1546570134_158_287
498169195_178_300	498169195_178_300
2041711666_155_339	2041711666_155_339
3351660147_44_166	3351660147_44_166
3619162048_58_199	3619162048_58_199
1138277076_195_312	1138277076_195_312
1138277076_195_312	709200210_47_160
2786809570	2786809570
2524271031_1_100	2524271031_1_100
2619209877_36_286	2619209877_36_286
1382437694_121_437	1382437694_121_437
1629549627_1_408	1629549627_1_408
4527553423_315_570	4527553423_315_570
2651639247_104_288	2651639247_104_288
120497221_102_239	120497221_102_239
1457532429_1_106	1457532429_1_106
459832350_89_272	459832350_89_272
1807569128_1_121	1807569128_1_121
405708738_1_145	405708738_1_145
1014299310	1014299310
1791857928_1_299	1791857928_1_299
1284783460_195_922	1284783460_195_922
484879184_1_289	484879184_1_289
3138487239_1_370	3138487239_1_370
1769971831_114_218	1769971831_114_218
6269400365_94_249	6269400365_94_249
1063833568_1_444	1063833568_1_444
1294806137_425_616	1294806137_425_616
3251723615_1_184	3251723615_1_184
2730694560_49_160	2730694560_49_160
6295255293_67_281	6295255293_67_281
725270899_313_584	725270899_313_584
1403455642_86_208	1403455642_86_208
251374964_138_323	251374964_138_323
2632119988_149_349	2632119988_149_349
582672771	582672771
2137379917	2137379917
1338353435	1338353435
3474246865	3474246865
1210972195	1210972195
1230137293	1230137293
1764739132	1764739132
6451442593	6451442593
1305466062	1305466062
3349157816	3349157816
3303708071	3303708071
1067327230	1067327230
1448088326_1_141	1448088326_1_141
928902562	928902562
6143937819	6143937819
3686898481	3686898481
1788429231	1788429231
3386604180	3386604180
26368430	26368430
6308731901	6308731901
3690784249	3690784249
3302376137	3302376137
1766985032	1766985032
6199475127	6199475127
856247830	856247830
6001399665	6001399665
1616304695	1616304695
735823383	735823383
2521343058	2521343058
3999130199	3999130199
3291912964	3291912964
1599472329	1599472329
926179680	926179680
1304082941	1304082941
4228592323	4228592323
963270298	963270298
6206766069	6206766069
99793979	99793979
3623560264	3623560264
1483854756	1483854756
441451433	441451433
1557817716	1557817716
6079464387	6079464387
3611213635	3611213635
6337410023	6337410023
185257563	185257563
40970184	40970184
3139122910	3139122910
6106469447	6106469447
6297487399_1_250	6297487399_1_250
1071469189	1071469189
1328462231	1328462231
6280906073	6280906073
3494134381	3494134381
1311161508_209_314	1311161508_209_314
1559161241	1559161241
224915952	224915952
1817247557	1817247557
5671112735	5671112735
1602148281	1602148281
3633933723	3633933723
3589390775	3589390775
3143759768	3143759768
314677586	314677586
5864479777	5864479777
6299768865	6299768865
1233803056	1233803056
1018616276	1018616276
2641398550_107_238	2641398550_107_238
3699980617	3699980617
529449652	529449652
235329097	235329097
6125333931	6125333931
1584401593	1584401593
5756887725	5756887725
603733910	603733910
2641808320	2641808320
710587519	710587519
6291717193	6291717193
1076714171	1076714171
1220706267	1220706267
928297430	928297430
3661214123	3661214123
3388512180	3388512180
49994810	49994810
1310854709	1310854709
604149123	604149123
6292234049	6292234049
1803556884	1803556884
1275190193	1275190193
6279752689	6279752689
38265313	38265313
2603032386	2603032386
2781286159	2781286159
371682019	371682019
6371023361	6371023361
6184862611	6184862611
1215042260	1215042260
511841249	511841249
3409405059	3409405059
5826660179_1_119	5826660179_1_119
474714742_346_492	474714742_346_492
3125226270_1_124	3125226270_1_124
6290628267_1_562	6290628267_1_562
3373462810	3373462810
1060467505_1_162	1060467505_1_162
39464293_81_260	39464293_81_260
3365564057_187_418	3365564057_187_418
5849929755_100_201	5849929755_100_201
